product_url,product_title,product_price,product_description
https://deuscustoms.eu/products/partisan-tee-vintage-white,Partisan Tee,€59.00 EUR,"Loose Fit T-Shirt With Chest And Back Prints, 220gm Recycled Cotton Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/master-pant-bleached-white,Master Pant,€76.30 EUR,"The Master Pant is a part of the Deus Ex Machina Autumn 2021 Women's Capsule Collection.This relaxed fit cuffed pant features:Straight legContrast stitchingBull denim twill fabricationHeavy enzyme stone washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/stranger-tee-anthracite,Stranger Tee,€55.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades pastFabricationBox fit t-shirt with chest and back prints, 290gm 60% cotton 40% Cordura jersey fabrication with a heavy garment wash"
https://deuscustoms.eu/products/mw-work-pant-vintage-white,Mw Work Pant,€90.30 EUR,"When it comes to pants, workwear reigns supreme. So when designer Matt Willey was charged with designing his dream pair of everyday pants, he went straight to the racks of the surplus store. The MW Work Pants are perfectly relaxed in fit, and made from a robust-yet-soft to the touch organic Cotton Sateen fabrication. Ensign Blue is the colour for Monday to Thursday, Vintage White for Friday - Sunday."
https://deuscustoms.eu/products/divine-spark-long-sleeve-tee-anthracite,Divine Spark Long Sleeve Tee,€99.00 EUR,"Unisex Oversized Fit Ls T-Shirt With Front And Back Prints, 280gm Recycled Cotton Rugby Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/transmission-tee-anthracite,Transmission Tee,€69.00 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication280gsm 100% Recycled Cotton JerseyFits Oversized"
https://deuscustoms.eu/products/overturn-tee-black,Overturn Tee,€41.30 EUR,Box fit Ss tee with chest and back prints. 50% recycled cotton and 50% recycled polyester jersey fabrication with a heavy enzyme wash.Fabrication50% Recycled Cotton50% Recycled Polyester Jersey
https://deuscustoms.eu/products/monaco-polo-vintage-white,Monaco Polo,€111.30 EUR,"There’s been some glorious designs adorning the sweltering minions in the pits of motorsport over the years, and we’ve taken that theme and adapted it for the everyday with the Monaco Polo. Wear it with shorts/trackies/chinos and cut a contrasting figure with stripes and front and back embroidery.Model wears a MEDIUM and measures: chest 36""/ 92cm, height 6'1""/ 185cmDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/berlin-address-black,Berlin Address,€49.00 EUR,Regular fit t-shirt with artwork on chest and back. 190gm organic cotton jersey fabrication with a garment wash
https://deuscustoms.eu/products/splits-tee-dirty-white,Splits Tee,€48.30 EUR,
https://deuscustoms.eu/products/glory-tee-black-fw24,Glory Tee,€59.00 EUR,"Box Fit T-Shirt With Chest And Back Prints, 220gsm Recycled Cotton Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/patrol-tee-navy,Patrol Tee,€69.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration. Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit tee featuring artwork on chest and back, 100% recycled cotton 220gm jersey fabrication finished with a garment wash."
https://deuscustoms.eu/products/records-cargo-pant-black,Records Cargo Pant,€129.00 EUR,"We firmly believe that you could wear the Records Cargo Short every day, all summer and have a great season. Think about it: unless you’re a finance bro you can dress around them for work. Then walking, camping, running, cycling, going to the gym, whatever -  perfect again. For anything in between just engage imagination, and off you go.Fabrication100% Organic Twill"
https://deuscustoms.eu/products/records-cargo-short-black,Records Cargo Short,€109.00 EUR,"We firmly believe that you could wear the Records Cargo Short every day, all summer, and have a great season. Think about it: unless you’re a finance bro you can dress around them for work. Then walking, camping, running, cycling, going to the gym, whatever -  perfect again. For anything in between just engage imagination, and off you go.Fabrication100% Canvas"
https://deuscustoms.eu/products/selwyn-beanie-tan,Selwyn Beanie,€39.00 EUR,"The Selwyn Beanie is nothing short of a simple, quality scone-warmer set to last winter after winter, keeping your tete (and ears) protected. Four colours (something for everyone), classic fit, a toned down front branded label and 100% Acrylic Yarn Plain knit. It’s a beanie, no need to overcomplicate it."
https://deuscustoms.eu/products/infinty-hemp-short-anthracite,Infinty Hemp Short,€99.00 EUR,"Relaxed Straight Leg Short With Drawstring Waist, Back Patch And SideEntry Pockets, 55% Hemp 45% Cotton Fabrication, Garment Dyed With AHeavy Enzyme Stone Wash"
https://deuscustoms.eu/products/fantasma-moto-jersey-brown-combo,Fantasma Moto Jersey,€62.30 EUR,"Whether you’re tearing up dirt on your two-stroke or just looking for a different approach to a Friday night, the Fantasma Moto Jersey is the perfect antidote to wardrobe fatigue. It’s bold, heavily branded and features ribbed hems at the collar and cuffs to complete that timeless feel.Fabrication100% Polyester Mesh"
https://deuscustoms.eu/products/double-fantasy-shirt-maui-check,Double Fantasy Shirt,€139.00 EUR,"Oversized Fit Yarn Dyed Check Flannel Long Sleeve Shirt, Cropped With Raw Edge Hem, Bleached Treatments And Art Embroidery Embellishments, Real Horn Button Centre Front Closure, Chest Patch Pockets, Bonded Cotton Flannel Fabrication With A Heavy Enzyme Stone Wash With Bleach Finish"
https://deuscustoms.eu/products/mw-work-pant-ensign-blue,Mw Work Pant,€90.30 EUR,"When it comes to pants, workwear reigns supreme. So when designer Matt Willey was charged with designing his dream pair of everyday pants, he went straight to the racks of the surplus store. The MW Work Pants are perfectly relaxed in fit, and made from a robust-yet-soft to the touch organic Cotton Sateen fabrication. Ensign Blue is the colour for Monday to Thursday, Vintage White for Friday - Sunday."
https://deuscustoms.eu/products/fortuity-keyholder-black,Fortuity Keyholder,€24.00 EUR,Matte black plated snap hook with printed branded artwork and metal key ring attachmentDimensions:14cm X 3.5cm
https://deuscustoms.eu/products/four-feet-tee-vintage-white,Four Feet Tee,€49.00 EUR,"Regular fit tee with chest and back prints, 150gsm organic combed cotton jersey with garment wash."
https://deuscustoms.eu/products/angel-energy-hoodie-anthracite,Angel Energy Hoodie,€149.00 EUR,"Unisex Oversized Fit Hoodie With Front And Back Prints, 450gm  Recycled Brushed Back Rugby Fleece Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/angel-energy-hoodie-forest-biome,Angel Energy Hoodie,€149.00 EUR,"Unisex Oversized Fit Hoodie With Front And Back Prints, 450gm  Recycled Brushed Back Rugby Fleece Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/beam-dad-cap-red-clay,Beam Dad Cap,€39.00 EUR,"The Dad Cap threatened to take some time out from the zeitgeist, but thankfully it’s lingering. And if you’re looking for a timeless way to protect your top end then the Beam Dad Cap is just the ticket. Six panels, four shades and a 100% Cotton fabrication that’s set to fade to perfection."
https://deuscustoms.eu/products/infinity-twill-beach-pant-clover,Infinity Twill Beach Pant,€76.30 EUR,"Grown-up pants with drawstring waists are simply Tina Turner the best, and the Infinity Twill Beach Pant are perfect for the point carpark, office and couch in equal measures. They go with everything, and are sure to give you a comfy boost every time you slide them on. They’re relaxed fit without straying into Hammer pants territory, and soft to the touch thanks to their Cotton fabrication, that’s had a touch of Elastane Twill stirred into the mix."
https://deuscustoms.eu/products/juliette-pleat-pant-twilight-blue,Juliette Pleat Pant,€76.30 EUR,"The¬†Juliette Pleat Pant is a part of the Deus Ex Machina 2022¬†Women's Spring Capsule Collection.This¬†relaxed fit¬†pleat front pant¬†features:‚óè¬†Work wear branded label¬†on back pocket‚óè¬†Zip fly and corozo nut button centre front closure‚óè¬†Side waist adjusters‚óè¬†Back patch and front slash pockets‚óè 100% cotton twill fabrication‚óè¬†Heavy enzyme washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/natalie-short-natural,Natalie Short,€69.30 EUR,"The¬†Natalie Short is a part of the Deus Ex Machina 2022¬†Women's Spring Capsule Collection.This¬†relaxed fit¬†cropped short¬†features:‚óè¬†Branded label above back pocket‚óè¬†Elasticated waist with natural herringbone draw cord‚óè¬†Back patch and side entry pockets‚óè 55% hemp 45% cotton canvas fabric‚óè¬†Garment dyed‚óè¬†Heavy enzyme stone washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/elite-boardshort-2-0-black,Elite Boardshort 2.0,€89.00 EUR,"TheElite Boardshort 2.0is a part of the Deus Ex Machina Classics Collection.Owning a good pair of board shorts is like having a best mate who doesn’t ask favors and supports your nads – no questions asked.This season we turned up the heat on our board short offering to release two brand new, technically timeless styles which will have you surfing like the GOAT. Both shorts come in a 17 inch leg (which is scientifically proven to be the best length for surfing), a 4 way stretch designed for your most advanced aqua aerobics and 4 color ways.This17 inch legfixed waist boardshort features:● Back pocket● Front hem embroidery● Polyester 4 way stretch fabrication● Garment washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/fortuity-keyholder-dusty-blue,Fortuity Keyholder,€24.00 EUR,Matte black plated snap hook with printed branded artwork and metal key ring attachmentDimensions:14cm X 3.5cm
https://deuscustoms.eu/products/fortuity-keyholder-khaki,Fortuity Keyholder,€24.00 EUR,Matte black plated snap hook with printed branded artwork and metal key ring attachmentDimensions:14cm X 3.5cm
https://deuscustoms.eu/products/puffy-love-tee-vintage-white,Puffy Love Tee,€79.00 EUR,"Unisex Oversized Fit T-Shirt With Front And Back Prints, 280gm Recycled Cotton Rugby Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/barn-jacket-black-copy,Pill Logo Coach Jacket,€169.00 EUR,"Relaxed fit coach jacket with chest embroidery, branded press snap closure, drawstring at hem and front welt pockets. Cotton canvas outer shell, polyester wadding, micro fleece quilted lining with a waxed coated finish and a garment wash."
https://deuscustoms.eu/products/vacay-cord-shirt-clay,Vacay Cord Shirt,€129.00 EUR,"Buffalo Bill’s first choice in resort wear, the Vacay Cord Shirt is a supremely comfortable and endlessly versatile garment. Classic cut long sleeve shirt featuring double chest pockets, constructed from a just-enough-stretch cotton/elastane mix corduroy with heavy enzyme stone wash."
https://deuscustoms.eu/products/patron-fleece-bomber-black,Patron Fleece Bomber,€132.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication150gsm 100% Organic Combed Cotton Jersey"
https://deuscustoms.eu/products/jam-tee-anthracite,Jam Tee,€48.30 EUR,
https://deuscustoms.eu/products/tictac-long-sleeve-tee-vintage-white,Tictac Long Sleeve Tee,€48.30 EUR,"We’re in danger of sounding like a scratched LP here, but every summer we reiterate how damn useful a crisp long sleeve tee is for tacking the warmer months. Perfect for (early) morning coffee and a night out alike, the Tictac LS is regular fit, has a 150gm organic Cotton Jersey fabrication and features prints front and back.Regular Fit Ls T-Shirt With Chest And Back Prints, 150gm Organic CombedCotton Jersey Fabrication With A Garment Wash"
https://deuscustoms.eu/products/deck-beanie-mauve-glow,Deck Beanie,€34.00 EUR,"Ear coverage optional! The Deck Beanie is a classic watch cap beanie, designed to be rolled up to the tip of the chrome, or down, if the wind’s biting into your ear flaps. The construction’s a mixture of Wool and Acrylic - which not only keeps your cranium warm, but keeps the Deck Beanie in (ship) shape wear after wear."
https://deuscustoms.eu/products/garment-dyed-sock-2-pack-2-pack-multi,Garment Dyed Sock (2 Pack),€29.00 EUR,"Full Length Sock With Branded Label, 80% Cotton 12% Poly 3% Spandex, Garment Dyed With Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/geared-short-white-chalk,Geared Short,€109.00 EUR,"Relaxed Short With Drawstring Waist, Slant Side And Front Leg Pockets,Rear Woven Label In A 100% Cotton Twill Fabrication With A Heavy EnzymeStonewash"
https://deuscustoms.eu/products/off-road-cordura-jacket-dirty-white,Off Road Cordura Jacket,€299.00 EUR,"Fitted Off Road Motorcycle Jacket With Art Applique Badges And Embroideries, Lower Zip And Waterproof Chest And Sleeve Pockets, Zip Off Sleeves, Zip Front Closure. Zip Closure Storage Pocket On The Reverse, Internal Back Pocket For Water Bladder Storage, Elastic Cord Adjuster At Hem, Velcro Cuff Adjustment Tab, In A Nylon Stretch Cordura For The Body, Nylon Cordura Canvas For Panels,  And Polyester Mesh Lining, Polyester Micro Fleece Inner Collar Stand Fabrication"
https://deuscustoms.eu/products/double-fantasy-shirt-red-check,Double Fantasy Shirt,€139.00 EUR,"Oversized Fit Yarn Dyed Check Flannel Long Sleeve Shirt, Cropped With Raw Edge Hem, Bleached Treatments And Art Embroidery Embellishments, Real Horn Button Centre Front Closure, Chest Patch Pockets, Bonded Cotton Flannel Fabrication With A Heavy Enzyme Stone Wash With Bleach Finish"
https://deuscustoms.eu/products/infinity-acid-beach-short-light-grey,Infinity Acid Beach Short,€62.30 EUR,"A pair of baggies with a drawstring waist that fit just right are a godsend for the summer months, and the Infinity Acid Beach Short is designed with comfort in mind. Whilst cutting a refined enough silhouette to allow them to flow into afters if needed. Kissing the knee, 98% Cotton with just a touch of Elastane; summer style, year ‘round comfort."
https://deuscustoms.eu/products/melody-beanie-anthracite-1,Melody Beanie,€39.00 EUR,"Regular fit beanie with ribbed acrylic construction, double-wide turnover cuff featuring woven label on front and garment wash."
https://deuscustoms.eu/products/fortuity-keyholder-black-fw24,Fortuity Keyholder,€24.00 EUR,Matte Black Plated Snap Hook With Printed Branded Artwork And Metal Key Ring Attachment
https://deuscustoms.eu/products/oli-textured-sock-2-pack-multi,Oli Textured Sock,€39.00 EUR,Two pack cotton blend melange sock with ribbed and labelled opening.
https://deuscustoms.eu/products/pub-nuisance-ls-tee-rhodo,Pub Nuisance Ls Tee,€89.00 EUR,"We’ve all been thrown out of the pub. So solidarity for that. And whilsthopefully those days are behind us, the Pub Nuisance LS is the perfectway to channel a little youthful abandon, without waking up curledaround a tree in the park. The graphics are a little “Cops” with an air ofEscape from Alcatraz merch, and with a durable, warm 280gm CottonRugby Jersey fabrication, it’s equal parts statement and practical.Model is 188cm and wears a size medium."
https://deuscustoms.eu/products/seoul-address-tee-mechanic-blue,Seoul Address Tee,€59.00 EUR,"Box Fit T-Shirt With Chest And Back Prints, 220gm Recycled Cotton Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/amped-circle-trucker,Amped Circle Trucker,€39.00 EUR,"Before carabiners became the definitive belt-loop accessory, the trucker cap was #1 in the ad-hoc waist decoration game, hanging off the back of blue-collar behinds across the globe. Turns out, they also look pretty nifty on top of one’s head."
https://deuscustoms.eu/products/nilsson-cap-navy-two-tone,Nilsson Cap,€49.00 EUR,"6 Panel Hat With Structured Front Panels, Front, Side And Back Embroidered Art, Plastic Snap Adjuster, In A Cotton Twill Fabrication And Suede Under Visor"
https://deuscustoms.eu/products/heads-roll-hoodie-surf-blue,Heads Roll Hoodie,€90.30 EUR,"Is there anything better than an oversized Fleece hood with cuffed sleeves and waist? The Heads Roll hood is your perfect winter companion with a little added flare, courtesy of the front and back prints. Made from a blend of recycled and regular Cotton Brushback Fleece fabrication.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney.Oversized Fit Hoodie With Chest And Back Prints, 450gm 50% Recycled 50% Regular Cotton Brushback Fleece Fabrication With A Heavy Enzyme Stone Wash1"
https://deuscustoms.eu/products/cordura-glide-swim-short-mesh-blue-heaven,Cordura Glide Swim Short (Mesh),€76.30 EUR,"The Cordura Glide Swim Shorts are your utilitarian summer trunks, as done by the Deus  Military Design Casual Cool Guy Department. Three shades, 16 inches, front and back pockets, and ready for anything.16"" leg boardshortElasticated waistBack flap pocketFront hem embroideryFabric: 94% Nylon, 6% Elastane Cordura RipstopGarment washedSleek yet tough, Cordura is best known for:DurabilityTear resistanceWater ResistanceLightweightVersatilityEasy maintenance"
https://deuscustoms.eu/products/vacay-denim-shirt-blue-indigo,Vacay  Denim Shirt,€139.00 EUR,"We’ve never met Pearl's mum but boy can she make buttons. The Phoenix is a regular fit long sleeve shirt with button down collar, a woven label on the pocket and mother of pearl buttons. Cotton chambray fabrication with heavy enzyme stone wash. Available in dirty white or indigo."
https://deuscustoms.eu/products/fortuity-keyholder-morrocan-blue,Fortuity Keyholder,€24.00 EUR,Plated snap hook with printed artwork and metal keyring attachment.
https://deuscustoms.eu/products/fortuity-keyholder-forest,Fortuity Keyholder,€24.00 EUR,Plated snap hook with printed artwork and metal keyring attachment.
https://deuscustoms.eu/products/onshore-duffle-black,Onshore Duffle,€179.00 EUR,"Made From 100% Cordura Ballistic Nylon Known For Its Unbeatable Durability, The Super Functional Stowable Back Straps Serve As Both Duffel Or Backpack Makes The Perfect Adventure Companion, D-Zip Opening With Weather-Resistant Zippers, Pvc Waterproof Base, Roomy Main Compartment With Secure-Zip Mesh Pockets And An End Cap Shoe Compartment For Extra Organisation"
https://deuscustoms.eu/products/rico-tee-vintage-white,Rico Tee,€34.30 EUR,"Flex your taste for the applied arts with our graphic tees and singlets featuring hand drawn illustrations by our art department, inspired by decades of memorable iconography of motoculture and vintage typography.Regular fit Ss shirt with front print, 150gsm organic combed cotton jersey fabrication with garment wash"
https://deuscustoms.eu/products/pots-tee-black,Pots Tee,€34.30 EUR,"The love of typography through the ages runs deep at Deus, and the Pots Tee celebrates a golden age of type, the 1960s. It’s a little Grateful Dead, a pinch of Sergeant Pepper, but subtle enough to wear daily. The fit’s regular and the fabrication is 150gm organic combed Cotton Jersey."
https://deuscustoms.eu/products/glory-tee-dirty-white,Glory Tee,€59.00 EUR,"Box Fit T-Shirt With Chest And Back Prints, 220gm Recycled Cotton Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/drugstore-crew-lichen-green,Drugstore Crew,€119.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration.Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit crew-neck jumper featuring artwork on chest and back, 100% Recycled Cotton 450gm Loop Back Fleece Fabrication."
https://deuscustoms.eu/products/arithmetic-shirt-blue,Arithmetic Shirt,€69.30 EUR,
https://deuscustoms.eu/products/aston-hoodie-vintage-white,Aston Hoodie,€90.30 EUR,"The Aston hoodie is the best way to fly your colours trackside, whilst staying cosy. So  whether you’re watching leather-clad men skidding around corners of just dipping down  the coast for a weekend in the great outdoors, mix it up with some bold graphic style. It’s  oversized, made from a recycled/regular Cotton blend and features prints front and back."
https://deuscustoms.eu/products/aston-hoodie-true-blue,Aston Hoodie,€90.30 EUR,"The Aston hoodie is the best way to fly your colours trackside, whilst staying cosy. So  whether you’re watching leather-clad men skidding around corners of just dipping down  the coast for a weekend in the great outdoors, mix it up with some bold graphic style. It’s  oversized, made from a recycled/regular Cotton blend and features prints front and back."
https://deuscustoms.eu/products/smithson-short-sleeve-shirt-maroon,Smithson Short Sleeve Shirt,€69.30 EUR,"Getting lost in a shirt isn’t a bad thing in our books, and the Smithson SS will have you entertained all summer long. Perfect for a day at work when you don’t plan on doing much, or a lazy Sunday sipping wine with an ice cube in it, it’s a resort style shirt with an all over yardage print. The fabrication’s 100% Rayon and you’ve got a choice of dirty white and maroon.Fabrication100% RayonSeeking a standard fit? Choose a smaller size. Our oversized tees offer extra room for comfort, but downsizing achieves a standard fit."
https://deuscustoms.eu/products/smithson-short-sleeve-shirt-dirty-white,Smithson Short Sleeve Shirt,€69.30 EUR,"Getting lost in a shirt isn’t a bad thing in our books, and the Smithson SS will have you entertained all summer long. Perfect for a day at work when you don’t plan on doing much, or a lazy Sunday sipping wine with an ice cube in it, it’s a resort style shirt with an all over yardage print. The fabrication’s 100% Rayon and you’ve got a choice of dirty white and maroon.Fabrication100% RayonSeeking a standard fit? Choose a smaller size. Our oversized tees offer extra room for comfort, but downsizing achieves a standard fit."
https://deuscustoms.eu/products/penny-cargo-pant-navy,Penny Cargo Pant,€69.30 EUR,"The Penny Cargo Pant is a part of the Deus Ex Machina 2021 Women's Winter Capsule Collection.Deus Womens is back for a second season with threads cut for the creatives, the surfers, the motorcycle enthusiasts, musicians, artists, poets, the fearless, the good time lovers, the forward thinking, never sitting still - on to the next adventure women who are redefining 'womenswear'.Thisrelaxed fitmilitary pant features:Brand label above back pocketSlanted frontBack patch pocket and side cargo pocketsCorozo nut buttons and zip fly100% cotton sateenHeavy enzyme stone washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/bernie-pant-lt-wash-indigo,Bernie Pant,€76.30 EUR,
https://deuscustoms.eu/products/primitive-learning-tee-cyber-yellow,Primitive Learning Tee,€69.00 EUR,If you’re looking for something fresh this summer then the Primitive Learning Tee looks dynamite over a salt-encrusted tan. The Primitive Learning Tee is an oversized fit constructed from a Cotton/recycled Cotton blend that features bold prints front and back.
https://deuscustoms.eu/products/geared-short-washed-navy,Geared Short,€76.30 EUR,"Relaxed Short With Drawstring Waist, Slant Side And Front Leg Pockets,Rear Woven Label In A 100% Cotton Twill Fabrication With A Heavy EnzymeStonewash"
https://deuscustoms.eu/products/caution-crew-true-blue,Caution Crew,€129.00 EUR,"The Caution Crew is a clean combination of fabrication, colour and embroidery. The result is a classic crew with a touch of mystery. Constructed from a 450gm blend of recycled and regular Cotton, the Caution Crew comes in dirty white and true blue and features a  chest print and back embroidery.Fabrication450gm 100% Recycled Cotton Loop Back Rugby Fleece"
https://deuscustoms.eu/products/campaign-long-sleeve-tee-vintage-white,Campaign Long Sleeve Tee,€62.30 EUR,"The Campaign LS is a head-turner when new, but in seasons to come it’ll morph into (what  looks like a) band 1 vintage find. Wear it with jeans or throw it on over a pair of trunks and  hit the beach, if you’re looking to change up the wardrobe this season the Campaign’s just  the ticket. Oversized fit with front and back prints."
https://deuscustoms.eu/products/heavier-than-heaven-tee-anthracite,Heavier Than Heaven Tee,€69.00 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication280gsm 100% Recycled Cotton JerseyFits Oversized"
https://deuscustoms.eu/products/way-off-long-sleeve-tee-dirty-white,Way Off Long Sleeve Tee,€89.00 EUR,"Box Fit Ls T-Shirt With Chest And Back Prints, 220gm Recycled Cotton Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/pill-logo-coach-jacket-black-copy,Pill Logo Coach Jacket,€169.00 EUR,"Relaxed fit coach jacket with chest embroidery, branded press snap closure, drawstring at hem and front welt pockets. Cotton canvas outer shell, polyester wadding, micro fleece quilted lining with a waxed coated finish and a garment wash."
https://deuscustoms.eu/products/bugs-hoodie-grey-marle,Bugs Hoodie,€76.30 EUR,Bugs Hoodieisa part of the Deus Ex Machina spring 2022 Collection.This regular long sleeve tee shirt features:Chest prints of original Deus artwork100% combed cotton 150gm jerseyGarment wash
https://deuscustoms.eu/products/layback-polo-anthracite,Layback Polo,€62.30 EUR,"Sooner or later, whatever your age, someone’s going to try and run a comb through your  locks and get you to wear something with buttons. Our advice is to get out ahead of it and  invest in a small capsule of clothing that ticks the boxes, but leaves your dignity in tact. A la  the Layback Polo. It’s loose fit, made from a recycled/regular Cotton blend and is tastefully  branded with a chest embroidery."
https://deuscustoms.eu/products/shimmy-tee-mandarin-red,Shimmy Tee,€41.30 EUR,Box fit Ss tee with chest and back prints. 50% recycled cotton and 50% recycled polyester jersey fabrication with a heavy enzyme wash.Fabrication50% Recycled Cotton50% Recycled Polyester Jersey
https://deuscustoms.eu/products/surf-shop-tee-anthracite,Surf Shop Tee,€48.30 EUR,
https://deuscustoms.eu/products/glory-tee-dirty-white-copy,Four Feet Tee,€49.00 EUR,"Regular fit tee with chest and back prints, 150gsm organic combed cotton jersey with garment wash."
https://deuscustoms.eu/products/boscombe-address-tee-hillside-green,Boscombe Address Tee,€59.00 EUR,"Box Fit T-Shirt With Chest And Back Prints, 220gm Recycled Cotton Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/vacay-check-shirt-blue-turquoise,Vacay Check Shirt,€83.30 EUR,
https://deuscustoms.eu/products/no-37-crew-firecracker,No.37 Crew,€169.00 EUR,"Matt Willey shares our nostalgia for the great motor races/drivers/advertisements past, and the No.37 Crew is the result of a delightful stroll through the gasoline-soaked archives. The shade aptly reflects its namesake (Firecracker!), the chest embroidery is a reflection of Matt’s fascination with motor racing Mecca Monaco’s coat of arms. And the robust fabrication is a 50/50 blend of regular and recycled cotton brush back Fleece."
https://deuscustoms.eu/products/hank-work-pant-mood-indigo,Hank Work Pant,€90.30 EUR,"If, god-forbid, some deranged lunatic was forcing you at gunpoint to chose one style of pants to wear for your remaining days, then let us make the case for the Hank Work Pant. No other pants can be worn on a hike, and with loafers, and a white shirt for a posh do. Think about it. If you can do those two things, you can do anything. Workwear for the win.Fabrication75% Cotton21% Poly4% Viscose"
https://deuscustoms.eu/products/alyssa-tank-aquifer,Alyssa Tank,€49.00 EUR,"Fitted Cropped Tank, 95% Organic Cotton 5% Elastane Rib JerseyFabrication With An Enzyme Stone Wash"
https://deuscustoms.eu/products/dusty-trucker-black,Dusty Trucker,€39.00 EUR,"Napoleon, Robin Hood, Sam Jackson; the list of lofty historical figures associated with a signature head piece goes on and on. Guarantee your place in the books with a robust and finely tuned array of accessories."
https://deuscustoms.eu/products/freddy-coach-jacket-anthracite,Freddy Coach Jacket,€219.00 EUR,"Relaxed Fit Coach Jacket With Quilted Stitching, Branded Press Snap Closure And Front Hem Print, Drawstring Hem Adjusters, In A Nylon And Polyamide Fabrication, 3m Thinsulate Wadding, Polar Fleece Internal Lining With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/shield-cord-dad-cap-burgundy,Shield Cord Dad Cap,€39.00 EUR,Classic 6 Panel Dad Cap With Front Twill Patch And Back Embroidered Artwork In A  Cotton Corduroy Fabrication With A Garment Wash
https://deuscustoms.eu/products/rvr-tech-hoodie-luminary-green,Rvr Tech Hoodie,€129.00 EUR,"Everyone needs a deep hoodie to hide in when winter’s chill comesknocking, and the RVR Tech hoodie is the quintessential hood with apractical twist. Flawless type and graphics front and back - hats off tothe Art Dept - and warm as sin thanks to its 450gm Brushed BackRugby Fleece fabrication.Model is 183cm and wears a size medium."
https://deuscustoms.eu/products/marcus-bucket-brown-plaid,Marcus Bucket,€69.00 EUR,"TheMarcus Bucketis a part of the Deus Ex Machina 2022 Winter Accessories Collection.This regular fit bucket hat features:Branded front label100% heavy moleskin fabricationLight garment washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/shield-beanie-forest-green,Shield Beanie,€39.00 EUR,"Classic fit stretch rib beanie with wide turn-up cuff, front embroidery artwork in 100% acrylic yarn plain knit"
https://deuscustoms.eu/products/chinchilla-hoodie-black,Chinchilla Hoodie,€90.30 EUR,"Ever met a Chinchilla? Soft little devils. Thus the naming of the ‘Chinchilla’ Hood. It’s a solid, zip-up style with lovely branding which is, as the name suggests, softer than average. Zip it up, pull the hood over, and yank the drawstring tight so they can see nothing but the eyes.Fabrication320gsm 100%Organic Cotton Loop Back Fleece"
https://deuscustoms.eu/products/catch-boardshort-mesh-deep-blue,Catch Boardshort (Mesh),€62.30 EUR,"New summer/new pair of trunks isn’t a golden rule, but if you’re looking to upgrade your  surfing shorts for the warmer months then the Catch trunks (Mesh) are a nice variation of  the boardshort theme. They nod to the block colours and neon splash of the 80s, but at 17  inches they’re perfect for fishes, logs and shooter alike."
https://deuscustoms.eu/products/single-fin-tee-mechanic-blue,Single Fin Tee,€59.00 EUR,"Box fit t-shirt with chest print, 220gm recycled cotton jersey fabrication with an enzyme stone wash."
https://deuscustoms.eu/products/helios-hoodie-moroccan-blue,Helios Hoodie,€139.00 EUR,"Loose fit hoodie with chest, sleeve and back prints. 340gsm recycled cotton, brushed back fleece with heavy enzyme stone wash."
